cus_id,sex_dit_cd,cus_age,zip_ctp_cd,tco_cus_grd_cd,ivs_icn_cd
7543588f9ebc9641b413146ba81d57ffe50a30761c54400db37e39b43e9d47ca,1,45,11,03,-
346cee4b127e447d3540c50f823482b280832d60038d0d5982936ebf468caffd,2,50,41,05,04
e31506265d82ef1b8e8105133c36d880fc61d36e4ea7a76c73e6f242eb089a80,2,30,47,_ ,-
7231a8ef3bfd480e58c2732aae7d7b25fb074ec5f95c25b65d6ef6332f206b22,2,20,11,_ ,-
62275a09abf0891693ad906b4c536921782b5a30635a112f7f9baffb26415bbe,2,40,50,_ ,02
406e9dcb7e1856eb22a7f27587d7d668b054d5551778878bd3419b5c5794ec36,2,30,28,_ ,-
e439361bc3ca58a32c4d7c152c4ca6f41183406bd2e66e6346e336b11ea5e765,2,25,11,_ ,-
ebd6c2c9d284d043c5ab1728a9ab845eb144c4caacb9e41cfe510a31f711110a,2,25,26,05,-
a58bd8c7aa913261a2b14c6a7f202f5fc29bd474d21bf9f9f99d4ef4d9fe0d81,1,35,47,05,03
aef0551141c3d60d430d364796d6bee73ce846c8be825fe427b0359e869e0312,1,30,30,05,-
a479e5fc20c330cc63a512a848115c3003df16160165f37e9238c8118ed88a05,2,25,36,05,02
6e9f1bb7150d653dec064ca1f7822a5c982bc14dd50fb8f95e4ca40ce848f347,1,20,28,_ ,-
55d406b2cb5eab37aa7b488b8d7ee4e6ac64dd225abd233c045dcca531eebbd0,1,30,46,_ ,02
4c8c3e425a1f34bffdf2d07d903264120961f0408ce2502b8637e35e67b300ae,2,25,11,_ ,04
cfdbdc0958e5dc4a98abd333130ea547173c3593246ddbc0aa54b2bfdb4e64d5,2,45,41,05,02
c5f0b03ff6c1c11cb435c6426219b297d2c7717b5e1bf7daec8413ae3a48d31c,1,30,31,05,-
8129c40e546d0bb4f6e6221dd9022a0edfc59b3266dc4a81bfccb414f7f2803c,1,35,41,04,05
d05d7a18dcbee47f64ce1635c342230fde0f2edd929d7a70a7fa58a3885ccb29,1,35,27,04,05
001f5ef83673487f2abf25efdd61e284adcc1953001e6969902a6dd25fe2a6c3,2,40,11,05,-
23ba6f96c73715625aab328e657bfb3b991fe260392779b99fd81fc7147f3fa5,1,30,11,_ ,03
ddd1659364c9d32b83ebeeca2ca5cb24126eeca9bcc0dbf20ffb4199bc877559,2,40,11,_ ,-
38dcba0e19914309e05ced64e7c52b9259f940f8b73825eb01497fbe5d8b3c60,2,45,31,04,02
f05376de33ec416ceead15317d078c81dc6cc26a8f1221fc612a4a27b9f35261,2,40,48,_ ,-
215b424e455745aac393a820231b9b03138896c1fbd787ee4af3aca48b6e103b,1,50,44,04,04
099ac85f8aebfc683257e6eccd21afd336aabe9042136abb49d2535f4623e3bd,1,60,36,_ ,-
b10c8771a5f4bf82279f3ab97c5c0dc43c8cb5e384003b19f404d26d70e838d4,1,45,41,_ ,04
50390f00c716675b11700375ac266732c2f3e0e38d42c1e0450cae48a3e87fd2,1,50,47,04,04
637751087a2a84a94825baef1737c9d138f823a38819471a94f7a51a98397eff,1,20,11,_ ,02
a6839318ebb45a6d6c15215268c258ae35b2366dd39bf3d4adc56e9e2e3eb1f0,2,55,27,_ ,-
a873aba75ba814505f43c18b4b03751ba0d31f57b27aff1f7410c98eea889a51,1,35,41,04,-
ec1ba4a3493635ba0810576d1ad67738c2dfb55bbb620c103476d07821935fc5,1,35,44,_ ,-
90c151655120171099e557942ba022d12a8e43e60b616f7f37020541f229ce80,2,40,11,04,04
a1ce59d4cf973c480ba5e1b08b267fdca3f91e5d78675e4ab6049a0e457b3595,2,35,48,05,03
a609b1df81c0590efe626309045023cb3d3be55ba3f35b591e2a11ecbb0e600e,1,50,41,05,02
d8fde8be501073a9068687f95a74a632cd53da3b38b03be75055af8e33f5aa34,2,20,11,_ ,03
5c2de509fc03c550c7975048dfc124d4f98c7b94379604453148270bb83bc0cc,1,25,48,_ ,-
b139690b107b757e95878f154de1eae9e733df7058957e8c2ff7cf34a4af1b39,1,35,43,05,-
15bc8b8b76750d07b7c2e2d050ea5e08a0e34d45c4e5c9238681c047f191a8f6,1,25,11,_ ,-
1860ccf504e8c681a8e0394a696e385a37735591b42e2a8efc0c879ae7f0bd55,2,55,44,04,-
f1809e3b4f1d9f849df0747653e578578a26b7567226639bd254289296b742e2,2,20,41,05,02
5a42c1c287ed0456e2ce340a6332c7f6900d7b2aa968b2028d6f912b0a3b8199,2,35,28,05,-
3739a626a89a005c898ee2c8fa0f0cb88fb05f0e581ccc45b3a3a0678ff8905c,2,70,44,_ ,-
be90c3b101babb9c73fa1b7f25993881352004792921fbbe12b80ae44071badb,2,25,48,_ ,-
692d8ffe5a12e4d29ad745e273653a566060949e2f108ee5f5ba0e534cbd66c3,1,50,50,02,04
a7ea2b6f6eed476505e43effe176b225141f8040e9c8e75c9169a75c4f99ad7d,1,20,29,05,02
dcf77a71629e9fd69fb617fe914f9a35f0eefdc6c8a2a28d52134112924a6d56,2,40,26,_ ,-
c1b7992410d5f0aef5b7667b287a6a61883349384393a97a8b4253e6e6bae160,1,40,41,05,04
6faadc5b83b5fab26fb15a574c56dd5fc77417e688fe56bc2e1b15fdcfecd243,2,60,41,_ ,-
e9e8bd86e801452401eb81e85047dd15a0b399cbaf337c290d9d18a43c2ad858,1,50,28,05,-
15bbcfe0cd0a62497469af19547e19882fe303e70f7d067bc71b6d07a33a5376,2,40,41,_ ,02
02da1b22b4309033c4b7526083bf93ad1e6674abe53f4175c3ab74c343d62e4a,2,55,41,_ ,-
51ec169af6704a6fdff21043ef8b66ac54e1a9303ebe655be83e16d4dc253b1c,2,55,41,_ ,-
e60b0b540ca711dcba14575d2e7e856d169cc5d69471e98737e4849a5b370ed3,1,35,11,05,02
a80a8fc0ebe1088828ce343a4e40f60e2e61ebddbb07d01bd0d804dce214c7de,2,35,41,_ ,-
46233c42ac53de2981da2f493c0c522ff09ec5409c47e87872072c5f09af704f,1,35,11,05,03
6b672e290a471e55c6ce35de11a3baec6cb5cc2e17312bbfb865df2df9783a8e,2,45,42,_ ,-
0b2a7011f9e36215160147862a8e0847f9fec36bd66064eb07a68547fdc0065c,1,20,11,05,03
abe34f36253e80434dd5f05658d07718ba176328ed992db96882b13305056e30,2,20,47,_ ,00
b727fe360cbc87233a26bd32b2351120b8d9b954a88ffd095211dd976b40f139,1,20,41,_ ,-
1e0357222e4b16d4ab748a917df46ac65473ca473e212a321cd497137964feff,1,30,28,05,02
ce7d3cddb8671a4138ff00b0a0f5693bff42c8583ada33c700223189806becdb,1,40,41,05,04
052c4fa1368be6e17fa9ca8e0ffe113251ffe7b35040dddd2e510daac99d77a8,2,25,41,_ ,-
f171e3631e2b4f8dd8f19a3fe494a7357e83615e0cdca00b25531e67820eab17,1,20,30,_ ,03
ebdd267485a0dc7a3839ba7e9bd9150139de07b961f0ffedbf9e445f9433e55a,2,50,11,_ ,03
44392d9abafdf14b12ed6b19f6c54c9ec6199c4d46853acaf0c0cc53dd2e66f4,1,35,43,04,03
70cf7383658bce6ee9ccf18177e18e8765d62abd8a2ed2f97edce1f122fbf361,2,50,48,04,03
988c554a28203b80a18e981cef47a43c6b62bbf0d59fdb51df254eccb7c5b822,2,00,28,_ ,02
3334f024f910198da6177645d3bb4de06ba9354ad77dc9989d9f0cf0da5dc35f,1,20,26,05,-
64ba4c986c33da2d7cbfad9d9722aad2b6e950a3fdf39895249c938b3205213e,1,60,27,_ ,-
e6d191804333997484ba23a6596d6067bf9ced479cb19041db7dc6863d7f5a68,2,50,47,_ ,04
0476633ef2a1979845e157e92b8eb9b25a315737a712bd01021ba1df2733af0a,2,00,41,_ ,00
31436e7e95d71cc1a95ee5b0416920d5ac9ce4f7b8860036ac853b9a0486ef74,1,00,28,_ ,00
c7809cd66b5569eb30ed2b0a92d4b4fcdc3b88e3e0925df30ee045cc5781647c,2,25,41,_ ,-
bce4f2fc988fd6976bf8aca81f0a5fef768b7fd91e3d5e615afff22ff6824f38,2,55,45,04,00
f17a4d0e648057d9a0213de01e0ccbbc54fe3399089823ec544ccafe6786b555,1,70,41,04,-
758acbb86faf7299c37036135094dbe16dc8fb6c6a40cad9aedea7d494c17786,1,40,41,_ ,-
6a4ee6342d6956dd1e733d115a24b34e94fa556ca7d5709e3387668ce4430142,1,35,44,02,05
daf38def82f0531439fe4ebb3df20d193e4e122f09208b616cf35b821678261f,2,55,42,_ ,02
f764e6fb61aee066110f10302312c6050ee96694e6df8dc5bb9af85f87b8a0a1,2,25,50,04,04
e62e1b77d9258bb8694b6fbaf1393ee00a78408554b38126ef526bd3c097b58e,2,20,11,_ ,02
9343be4cd0849f978a49f07685c56e79f5de99f20ffea6be8f017a9aeb909f96,1,35,44,_ ,-
96018d3f5c8a8cf8e0e45b81d6e8dc4561823ded27015af7f31e66edcc41f99c,2,50,36,_ ,-
48f2582e22ee3c1828ab1eccae5c3ddd462a59d3acb34824e9c066209037b6aa,2,30,29,_ ,04
a7809bcdd4ba46905a63a9cf11d90895901528db0e3d040ed9614f1a38bae9c0,1,30,11,_ ,-
9b23528bd3cdc949e23f83637485acc0c546df40ced9cb9045b1e6de0484ced4,2,40,48,_ ,-
c555d9073276616d349d99cd9f28b0d679eb94668d4d3008bfce114fe029e6fc,1,45,41,_ ,03
5fa6557f40196bf1c4553f27c3fd06d4abcc06f5e4015d7818d015f1841280b3,2,60,11,_ ,-
1855144807d8e56ac48ea59364c58f265d748c7e3be9a3569f9da361c9421b4b,2,30,11,_ ,03
b95fe7db57aa16074397668f64de50e9b9f7e8d822193e153c9c6aa3cb4b8cc8,2,35,43,04,03
a2d4f67f5b2f29c5ad4cd25416c02883013d9a03ad3ace79596dba0a74229556,2,45,28,_ ,-
5fa7776f30a9eb8b77622d4c0fc1a885862bc8ae8fccc5d8e756b4f9086c6db7,1,25,27,_ ,-
21894edfcb35bc05389ddec70452b3cf7280bf52eb95b04d83db01eec17569a4,1,45,29,04,-
de86c17d85472ff34a069a1b23238731b59c97aa2eaa99e15352252ca969f25d,1,30,11,04,-
9b50d17cb86f0c29d24d72b7f84a5880b0da7fa059986cce7e90a9f44409ab97,1,30,41,05,-
ee6ff50d64715d32e885a3589d64773d6eab0919c7ab9f6bcf9af4a419b2dd64,2,40,41,04,04
e37ead69d7dbee321d5297f86e7305f222a89a493ab73c36f580915fa1d7f84e,2,60,44,04,-
1c8e33d1893c240a66981969cbbcc7c5205e4037a700faca87b922241220a510,1,35,11,04,-
406442ba462685fe36c68e9291d09a4d250976b7171fc7470c96ce6fcffbc5cd,1,45,46,_ ,-
8a7083701be764045c4c15a4f9ff46358099dd4af4a77da32a393f78d3ef225f,1,40,44,04,05
0b41deb1405a754c407204307e033017dcf421b0e521653e3487603b9c9aab99,1,25,41,_ ,-
0b6d01cd1185f0bfd2c99c45cc4bdc87774bf33bf92f27bf846bd0c951743a1d,2,35,41,_ ,-
187594b5be69efd9f573080354e06d5dec3398a9e1de0cfc16a79577538003e1,1,40,26,05,-
3552ddbbe7d8206f53483d8c596e6d610c3d0716b2423ec9623ad7bf4aa76dfd,2,30,11,_ ,03
f384dfdbcc1ccffaff2bb0f05b39af333886434a9fafaf501a94fefb002a69f7,2,25,41,_ ,02
1887cc101fb151d5b83fa09cca08de195feb640b2a09c15d9496504005d4ea06,1,50,42,_ ,-
50d8a571be655ca279a676d1bde3c162ce24a8436ecc6c38fa45a1705a22dfbf,1,25,26,05,03
e3fcdb90c8f71d8d526617509cab1c43366c6deec7b2a54a555a2a64907a4414,1,35,43,05,04
7d88281ac0caea3cd51f0e61bc241c68e207b691bf77820449d3d21a2aaf2f54,1,50,11,_ ,-
fd492256b946612ef6c816beca3a8f622bdab102b317b72cc92c1d52f4bc7e0b,1,40,43,05,-
1d89900789a3c9ef20c185a9e831307b800dc34387333c447966fa3111dc76d4,1,50,27,_ ,-
b38c184d3907532aa86aa75f2f5a47086ad5b4f0cb7c7b30e0f660204604a050,1,60,26,03,04
1de78e26d5282beb25c4ce7556242c6fecf7dfeb144b148b1c43c6eb3c01963f,1,00,36,_ ,04
649fb5b2ac6f34ad77b89e62672483881aa7b5de240312e4812d2f9a18626cd2,1,45,48,_ ,-
79544863a5dd5e3d251be937110b87fe610fcdf84069884b22fd1e26192058a2,2,55,41,_ ,-
1fa28ceea7255d38667c3e9d6bfdc4cb5e661eec31d580e6ef2bbb3b3f6c5473,1,25,31,05,03
f613842fb6e8d0665f8ea98c220fb14d45eb6cf3009f3722a8c10339487f49f0,1,25,29,_ ,-
d5fed4618cb2d31f34ecd2b83d5a64c8c6f89cea72d612978ae98fe750bfa2c0,1,45,27,04,05
1a03fa39acb43c84608f1c0904eb35089bc5d25fdb2e343b5ccd95ffb3976759,1,30,41,04,03
e9d3a926c487bf9461e93ab6792c7ae8e6fa492dc853668519d190ddf272b03e,2,45,41,_ ,-
55049cafe1d01b8cceaa2ba973442790cd462e47671c2b281552acd62a129096,1,30,41,_ ,02
1911b5f1e7384d2ee1d70b594fcc20462c948d40f48e3478b5356344d2a91df1,1,40,41,03,-
1d84a19638d368318a404bdac0591405236447f52ea1e96cffbb568cf492914c,1,00,41,_ ,04
4709f71f0fb979d623a14848a7307577ad861806512f2d6576ab50fcfa5a2188,2,45,41,05,-
3da8fd8789152cedb4102b1744e8663d57d9a5193d15d96139ecadcf280e7d70,1,25,41,05,04
d40a8a412e27fdb99c862613d5a763622bbe8feac674ac84efa6e319f5c53425,2,20,11,05,02
213ef5d26c7d3f20709176281f5975cc3f1d4ea44c3e8ec2a036c761e88c14ad,2,40,41,05,-
c3014525fd39943be9da62e1fc0bce5e62671c1276e807d4708c0410a5be6c28,2,40,41,04,02
25c1dc915996cc82d1c2d8d13832152c511f2a9763920b3ae17f22d8d9daab71,2,25,41,_ ,-
a9a60c6fd726a0161a846105cb14161c9d7ba2ef96136ffe9a8057e3ee124c57,1,50,11,_ ,-
81d87f162767789dd4a0cdfae1d1e0798047efcefff161d1688ac4284bfcb18d,2,20,41,04,01
9304e29c4289eb95e871e4566b84a562e9b519b66ce43f663d9f07cb6c66c64d,1,20,45,_ ,-
0c5589b010fa9f3f123e43e0749af7db9e2064d661994a57ccbb208e0d04856c,2,45,41,05,-
bcf0ceae7fb0cdb7938c8de87ddf3700f38262448d488c65eff86fdb53b1a952,2,35,11,_ ,-
0da8dfd60d2cecd4a27b1bc6d5803fac384c97d9f2e52df8b7b876e2431f34d5,2,55,41,_ ,-
435b5db58d0be8f4b8e23e69c1d48089ccf422fb5531c148b957c70bc5423e06,1,50,11,05,03
769838d39d21c5f021e35e84cc6973d908af6031054287ad459c6cfb787b2a6d,2,25,41,_ ,-
5e98f59ed536c6aeb0e92660a7297007d76317fc26b56c640a4ceb07a16d6e51,2,40,29,04,-
be3b0072fd80d277cb1d45d0bd7dc6eb66de1fbc2900a7a395b7fe70aa26a6df,2,50,41,_ ,-
fb27fc50956d1fd071ab2d6cbf1da6a2ee20eea43538202285055f26efd8a63d,2,20,41,_ ,-
d6a595c00ab7e58c4b7d869174264e16a8ddf2256e9138cc2d3f92b5150846af,1,00,41,_ ,00
906d15e490dbf01734d1ca0d9c72b37536a7437421a9f25d7bd7def0fcd38bd9,1,45,45,_ ,-
c92d1bf54f0be80be1b968a0d2f9940e0b08ef6e909f8be397af3c23fea9dfe9,2,30,28,_ ,02
df33a69dbc218dcf217cca6191f9c1d9c8017cc2b753c87dca4a45087b4214b2,1,45,29,04,-
25613cfdc7d72fbf9a674c0c61269fa686f01495c3e3567aa9b1f6a116781d1a,1,25,41,_ ,-
5888e28c0ed704d9a841a940f7476a28e7a148b8559b2170663021983c2f3603,1,35,27,05,-
cd7179df985980b32cce5512c828310750733c03a69b1dbe4b6e204681fcd9f1,1,45,41,_ ,-
22f709a72314f7d84ad45aac702e2d4404a51faf2397c937afd67f2ef4988769,2,25,11,_ ,02
1f4296c7b49284781afb0d30abb688d726656d22f9202ec4323bf42e670566bc,2,20,30,_ ,-
bd013d771a9c59cd270d9dda8d866c3a5e8ba583e68567bc0e5984f448b45b2e,2,40,26,_ ,02
6f5f77ac8f3b5b212359de6b3ce7b6abdb8296082c4bc1b78a01a0176e7838f9,1,35,30,04,03
86323d0a0d9de9bd7c7c7f200feeaf91f8c4c438d448276efc87c894add3cfcd,1,60,29,_ ,-
ad98441d6abf72b2890c575f75314cc1fb083e33289dfa63c0494c4e60534c4f,2,45,45,03,-
795fc483d60b9fca4ca9d687403f6e42892c57934cf0483b2adbd3adb76e8edc,1,25,45,_ ,01
a0bc32af6ea7b8959927440e199c60d8b1187d0005ee1c6844d5736f28e7e97d,1,30,48,_ ,-
9f34c47e7e3a64a9dfcf1ab5e919c4ddcc5e25b5de31acccefcb6066c360d266,2,40,41,05,04
cb861c79fceb43f47c9e5ac8236b9c5089f1b66d2c02de158e302e45265bc067,1,45,41,_ ,-
8f55c5d7754fcfaa27902f18c61a49344867abfe4ae5e8a6729f33ab0eeb9200,1,55,42,05,-
4043287147fcf60038070f106ac3479033ccca709a675650f93d3a2d1616e6b2,2,45,26,05,-
9fdb58c4d680bcc18c9ba12559932e549f51efcd33fc17663e15ee35892b3709,2,40,28,_ ,-
49b00b87e1954e5f5c7aff6123db4794737a8fb6dc8512ecffcb572219cb68b8,1,50,41,_ ,-
2e1db655c4905af3108d85b7d7322629bfa8b82a5ea519c8c69d67edfe7ab209,1,20,28,_ ,01
5ba26ae4764ca93daf3e5df516e39bece555e20a0e07830e25b6f3f9fa217ade,2,50,41,_ ,01
ed91071473a5677845dd6169bd7aed8da493dd919fe9039b5e0c1a53ae75e7b8,1,25,11,_ ,-
c7672d87adc2be95f255b60ce39edc9695bdd6baee401c49aaf4299c0c7bc9a4,2,45,41,_ ,-
9bfc5acaa0dae7fe1dadad8faa62d1d7f38e8bc7f9890736f3ed9c4eb2079385,1,25,11,_ ,04
8fa31a111c003f437a8160d2876f2c3fc2c24262048b3de3b8ef7e7db72e94ff,2,25,41,_ ,02
494d43c3b3696246cf1125df6769458b87fd794cc0783433507f653debbdbdd4,1,35,44,_ ,-
8afc29436b32b1351b447539037796995ad751021d2cc4b7982d087cbfa6c61f,1,45,44,_ ,-
dc192429423f7c5e75d9d7ed0add973f3a1287c3ef6389be81eb76832fabe389,2,45,41,_ ,-
58f6c7f9fb72cf660ec12aa6cbe0c34c45dc9f603e3ee8830483f7c9fa89b1e7,2,30,41,_ ,04
6fbe4b6f9d5c49c2e6ccd6b3d4ff18e2c5d370e29b2e13fe44fb2276eeaaf635,2,30,11,_ ,-
10761723d94b11cafd387e71f9dfa57fea98a18b06a8a965bbd6cdfc4e0b2d0f,1,25,30,_ ,-
33fea4f3d366c843a730b7cc0dfdc01d2d3bedcdb392a978127d6b3decedc787,1,35,11,05,-
d04566ebf529d56c01ffaecde31a84de7df8bba13873e6fd32f01f470ddf8700,1,55,41,05,-
1a609657bc6d894e9a64248bffbd60084df4443a8c0917c530b219483b2d3ffd,1,20,28,05,01
a982b4817cce523f8b3e3022d4831a6402350d3872732af5a9cbd54073ed2279,2,35,48,05,-
160c52dc01dd0daeaa462775f47f89e2685218d4d4f9a2b4a459ea38c4c30130,1,25,11,05,04
d34e686b006a7556c55ea73b9ec4d5da8f91ba542eab5cc53d5ef71b6c1e179b,1,30,44,_ ,-
deda66995ae3e0ae62a268c23273d0af0369c81f2287c046cb4f14535a30fb58,2,30,44,_ ,-
c09ec49afdf451b51ecfe61a9911acdf278cbbdf876ff3e57ae8875712b6e87b,1,35,11,05,-
24884d222676340533cd71b36a479eead2bdd0666d2a4233ff02c445ec4bd5ca,1,25,11,_ ,-
759d169f35655ab1821cf224024376b460e1e19a7439b54811573f2f1e24fd83,1,35,44,05,-
507ae42321936230b966b76a212c6e3c2ee75f9808c8bfde460f449205f0c474,1,20,41,_ ,-
43a4db41e18eeb83f176954253fb49cfd54d1fbb0fabb5d4c680e70f6f1c0f35,1,20,28,_ ,01
87cd2bad48a9accbd4c564b1eb5f283eb7742c883a7919b7c3dbee7b33d3bdda,1,50,43,_ ,-
0a633daad1244db2d19c44a434c418574ece2b4f954355ba0d507914f7fef09d,1,20,46,04,-
ce179c1af392b27e2f662a977ce4b1b93052dc947d27787347a1ebcc04d468ba,1,30,47,05,-
1b32da9ce2a79ddf068352ef708ff173132ec5aa31c1b40e3eb1788837f4fe19,1,50,43,04,03
7e8817a85f55fb2e48c5576b528a81378f2b504c3da597e11e414841e2a3fbce,2,30,11,_ ,04
fc3b78835d53ee743265a9c18e3cfddbfa55f3295db935afe1dd4b241438c2f4,1,30,30,_ ,05
638b2f9e51c36d8e7bace668dbc9180a951bdd61c848452b5cab8150cfaaee3e,1,45,41,_ ,-
714737e9c4407335cc546102cdf9332f5ba46f79762251eeb3519e8102a0ea6d,2,25,41,_ ,01
afe0a21e5a0fa956fa0e89423f195e7c773ba8b726379f2664fe0f6987488976,2,25,42,_ ,-
53fd518af4db8ebcef0209e375470dfe69aca7064f8d5b09827161ff1c86292c,1,40,41,04,-
3643d6118435d975abcc71ccec754f5dff9286ed05991c41108c9a4b0d6472b2,2,20,30,_ ,-
bdaf1fde7ab1e305bff55b44661023ffe1c26674cd6fe85e92f916fb5e14a9f6,1,40,44,_ ,-
2b4446ee88606f57fd9cae8e8fb6bfd9f279d280434862ed01e274d97ca72c14,2,50,42,_ ,-
94c5f75c61d2778e71537522801bd013c0fe924cd0c2d94064c66dbea06f36de,2,00,11,_ ,-
5475c2947f466620f4f69a4c0bc12b10184cd833fc623593ea0e08f30e5bf4ef,2,20,11,_ ,-
36465399144f19218f474bb69b3aab2f205cb6af0994dbefdc3d85d21541e8bb,2,30,48,_ ,-
5a5edd8de09c5c604a3ca34ce88ff6cea587dce6360eea019d54557b7159c00e,1,50,41,05,03
0a9a379b1e838ff7babd01f9409d300d832639e7e692b15126d26c221d33632c,2,45,11,_ ,-
d66aa236c1f23a73d94ad345018f244ac8352751f567747d96d9f733ea3cb031,1,55,43,05,02
38ad15eeb5a07369a5696d3ca7d6b5e4675d96c17d1f7db28e8491652578115d,1,00,41,_ ,03
128233623f3fe390df868264f07954fad4aad839fe29298f3fdd5056fed213b1,1,25,28,05,02
2836daaff1138cd9887131c2516d3f59b2b093418367a44d97e4e47bc6a3a488,1,35,36,_ ,03
f0fed999076ee5088dbe24bf3586d24b0c8b4c8127b98bbec2de42b64fa245c3,1,35,28,04,-
16e034c627f788e68132756a00f7e665cc161fc1f6eac909d92c977506f22754,1,45,11,_ ,-
282723f2b54b693554573e2c7aab4a252f36b8fdf2c7aeb6f48a9f9b9cb8061f,2,50,41,05,-
afecacc56d44d96a5356ea6e692695b7d344c1ecbe7677f491d40a99b2cfda78,1,00,41,_ ,04
cdfb58f4f1bcf5628691a941d60e2b4ed473d7fbec6bfe881ab71f074b52061e,2,60,41,05,-
2a9882d5c06eab6e258676580134d375ae4889fe60107f071745ca35ca21bb9d,2,40,11,_ ,-
4bc1c67afa7383a6f8903d5b2372a03300e0e03a7826b10a1bd08a94f5a9a347,2,25,11,_ ,02
22ddfdb3cf61a04020628da6365ae9aeacd516bdd80562b4df48f8a9989e8009,1,45,11,05,-
4c5fdda85adefec59d85424b904abb40084d2ef1a043acc8b2fa560cc59f8e36,2,45,50,_ ,-
5a7ef116fdfc0d1d73e001efc92a3ce6cf0db322d7c9791f89a3729b9a0233a4,1,25,41,_ ,-
1aff30776daac21b3c35a5b0d0943f19e8515d396bd9a9476b8f4394785b5903,1,65,44,05,03
47fedb85dc7e3410cd001f90d3222f95fc81f37ec398b3b4ff836c6974d1fc3c,2,35,41,_ ,02
6c48a87444581d9b6223c4c3883ff5adcebb88d44d81c15ebf1d756a22af9fcd,2,40,27,_ ,-
60d31fc8d13bb520cd67ea98cc08b3245581ecb1c8ef476941bf5e127d27ca04,2,35,41,05,04
69f1d4b666ee7af619f18183ba4eb2ec430c98d8a37ad8bae5ee79d006e2b8cb,2,55,29,_ ,-
d66ddf51213d8b70dc8e2de937cc7f66ccf51434c1e8774c0edd3e8925782f7e,1,20,41,_ ,-
ba83dd0c24e9b2b545bc576a08753bfc1a3192a508e01c87e4f38ab027b313d7,1,35,45,_ ,-
46a7e6773dd803881f06e18ba1d803ba29f4863cf796d1c457a435faa5e1d14d,1,20,48,_ ,-
0c786921554cff906ba013511de21faddae7416951af2c4be4d8a673e37a4255,2,30,44,_ ,-
a1a9a2ec241298c43d43a3a77f6ffb511f83124ebac90b4ae8d47eecbfb01dea,2,40,41,05,05
6fe8f562a601102c6797a9de86e6023a2c3924b2a3e72e48b5e519a691972875,2,45,11,05,03
0354ed5fd4599a4b1cdd8297ff3141117c7b7aa6c4a1b426c34e026339168ff7,1,45,11,03,-
a842d1f8f5286e9d4be8ee4bf4ac4e53ee74729bd8edde8ec15a0712e7ad4765,2,50,28,_ ,-
fc5b9f125db8d6422c3fef60c5475c870b3cb872e6bf799a9366554ce92666a1,1,40,11,05,-
c652fb22d10b7dbf0fd33227f47a256103f02105b0ce700de644ead3f9c6b1cd,1,35,11,05,-
fcd77454b2983db0f4d15d56f442427c8f2fc3c07d357a00b3efece154041413,2,45,48,_ ,-
3cd5318cce618f01794b68f4b783386e92bc4aedff0fdab6d8ad37d8c2d0ee05,1,50,11,_ ,-
f3d134b2713e26cf648685cdedf370cd875fcb6a9b7d2baf4b45474b5616ea5f,2,50,29,05,04
2c66ab0280410e3e4ea247d7ea8498d851424a5aa44d4944c9b5717a56be2176,1,55,45,04,-
2ade4bdfbf0a9a8d160653c394ccf57d7a9cd63dc078ebfa68cb4383a3915072,1,55,41,05,-
f92ee11b403dc672d51d0a5a1f946c47bfd0350a41b557c2670865c51db62122,1,50,11,05,05
f4d72067ed1ac3042c20e2d7b9232d954a58900c45dc13dcc96dd8764182e27d,2,45,11,05,-
62648bacaef48b21b9a0fd4cb4e3c5dec2bd451d29aeb6a4cad085922820ee01,2,25,45,_ ,02
665cd73845ee2effd87e70d9d2a30305d2d56a83988b7d1c594e8f46b86e323c,2,25,31,05,-
1ceb684deb77209ff8771b16a103f42b34e62a3529406184e4e69182ef440036,2,45,41,_ ,-
295adf379680da20b167f987a16016c43f0552ab1aa2eef3e036e319c1eb3eda,1,35,30,05,-
1e734711f701a141a3cfd7b34eaf3956324a5412d43e11026020abc13900c819,1,20,41,_ ,02
fb0fe4027db6fe5b058bbb3c258b62bea7134d7d5b085566698a4b30bbf0a327,1,45,46,05,-
cf77bfd6647bce9faf7907a09847582ed945316c4672f0d6c90f342613c07dab,2,30,44,05,05
816d4ff7b5032f89c3e7006eac55d010dc8660cdfc78c7c592c78975ebe7a555,2,25,41,_ ,03
4dfd230d38e9c0a3151d6678a2938431430a64b9f0e5d41154f99c5358c75599,2,00,41,_ ,02
23e50d47ff36bf0a94d10cc733c879ed6e3ade803538c08e43349dde4a78d7d6,1,25,45,_ ,04
62eb0c5aad10b0f7cdbe7778daa4bcd8c73ddcbc5f216b3709147479242bfd7b,2,40,41,05,02
9823ec3f2ce9da4c27ec351cee74eca0c837584648a542d6ec0ae6ada9d22c29,2,30,29,_ ,05
2d00a4451e350a6185720db85260773207c340e6ef3e57fdb242f8a3e4390bca,1,40,48,05,-
f5884fe61a38e642ede5bfc7b4eac4ee00b69eed94c7f8436e1dee0078653f59,1,45,41,04,03
94d7c341eead255a81b13d7868be94260e8ff14959f10f3e57e8ffdeb07b8fdf,1,00,11,05,-
54f615fd44dd884bb5e0fcba6be33519fdaeee516a47390df00b671daba1b19e,2,30,11,_ ,-
8785f62bae8801badb7f93d5cd897bcac3fb90dcc250d304776c2ba24c47f484,2,45,45,_ ,-
d6acaf21c69e21ad471a34fb7d41f56faf179a5ba012e15460a78c4f871634d8,1,45,36,_ ,-
912c5e3c439c479d7994e57e5cf028390c61112f47015787a23f8236589f4a53,2,40,11,_ ,-
